,pair_1,pair_2,ibd_frac,ibd_min_node,ibd_max_node,ibd_nsegments
2506,293,414,1.0,65736,65736,1
2507,293,663,0.16191,65736,65736,1
2508,293,1393,0.629139,216036,216036,1
2509,293,1713,0.16191,65736,65736,1
2510,294,589,0.143993,354710,354710,1
2511,295,324,0.192401,270869,270869,1
2512,295,901,0.192401,270869,270869,1
2513,295,1023,1.0,77961,77961,1
2514,295,1028,1.0,217616,217616,1
2515,295,1077,0.528161,258494,258494,1
2516,295,1122,0.073405,217616,217616,1
2517,295,1163,1.0,217616,217616,1
2518,295,1315,0.573584,217616,217616,1
2519,295,1461,0.146247,378240,378240,1
2520,295,1497,0.156882,217616,217616,1
2521,295,1720,0.153769,217616,217616,1
2522,296,1035,0.002979,30632,30632,1
2523,296,1521,0.229149,38079,38079,1
2524,297,307,0.11966,117770,117770,1
2525,297,398,0.095944,306072,306072,1
2526,297,458,0.11966,117770,117770,1
2527,297,516,0.220086,306072,306072,1
2528,297,521,0.220086,306072,306072,1
2529,297,715,0.220086,306072,306072,1
2530,297,1212,0.095944,306072,306072,1
2531,297,1217,0.004584,117770,117770,1
2532,297,1270,0.071489,275226,275226,1
2533,297,1326,0.220086,306072,306072,1
2534,297,1672,0.586699,107485,107485,1
2535,297,1838,0.11966,182558,182558,1
2536,298,571,0.388392,104503,104503,1
2537,298,601,0.889741,26695,26695,1
2538,298,616,0.110259,306288,306288,1
2539,298,698,0.409901,55741,55741,1
2540,298,937,0.774609,104503,104503,1
2541,298,969,0.113345,269434,269434,1
2542,298,1092,0.113345,306068,306068,1
2543,298,1105,0.094413,306068,306068,1
2544,298,1123,0.113345,269434,269434,1
2545,298,1208,0.889741,55741,55741,1
2546,298,1242,0.113345,306068,306068,1
2547,298,1465,0.113345,269434,269434,1
2548,298,1596,0.113345,269434,269434,1
2549,298,1656,0.318403,211223,211223,1
2550,298,1702,0.113345,269434,269434,1
2551,298,1790,0.110259,62627,62627,1
2552,299,395,0.296184,338222,338222,1
2553,299,519,0.285553,338222,338222,1
2554,299,778,0.703816,149179,149179,1
2555,299,831,0.040398,285884,285884,1
2556,299,1229,0.040398,285884,285884,1
2557,299,1374,0.040398,285884,285884,1
2558,299,1451,0.274522,338222,338222,1
2559,299,1746,0.10712,261444,261444,1
2560,300,911,0.001455,324904,324904,1
2561,300,951,0.955839,238914,238914,1
2562,300,1169,1.0,91025,91025,1
2563,300,1407,0.23963,99505,99505,1
2564,300,1470,1.0,148163,148163,1
2565,300,1531,1.0,148163,148163,1
2566,300,1541,1.0,18669,18669,1
2567,300,1603,0.218146,238914,238914,1
2568,300,1709,0.276946,238914,238914,1
2569,300,1774,0.871381,238914,238914,1
2570,301,419,0.421219,214524,214524,1
2571,301,976,0.472022,214524,214524,1
2572,301,1041,0.243425,161506,161506,1
2573,301,1061,0.756575,107096,107096,1
2574,301,1161,0.348692,214524,214524,1
2575,301,1368,0.472022,214524,214524,1
2576,301,1461,0.472022,296392,296392,1
2577,301,1766,0.30697,214524,214524,1
2578,302,456,0.01562,64340,64340,1
2579,302,917,0.289425,89787,89787,1
2580,302,981,0.01562,64340,64340,1
2581,302,1416,0.607842,23464,23464,1
2582,302,1575,1.0,89787,89787,1
2583,302,1780,0.185348,250395,250395,1
2584,302,1990,0.01562,64340,64340,1
2585,303,687,0.442533,132155,132155,1
2586,303,689,0.211469,347639,347639,1
2587,303,934,0.157772,347639,347639,1
2588,304,339,0.019149,261216,261216,1
2589,304,738,0.146813,277044,277044,1
2590,304,798,0.11219,296043,296043,1
2591,304,938,0.275384,153660,153660,1
2592,304,939,0.173098,77280,77280,1
2593,304,1077,0.048147,326076,326076,1
2594,304,1165,0.191175,178217,178217,1
2595,304,1189,0.292473,204686,204686,1
2596,304,1339,0.191175,178217,178217,1
2597,304,1343,0.173098,296043,296043,1
2598,304,1383,0.161708,296043,296043,1
2599,304,1509,0.000602,99288,99288,1
2600,305,491,0.714998,24236,24236,1
2601,305,1446,0.136208,29087,29087,1
2602,306,394,0.391127,294202,294202,1
2603,306,791,0.028521,294202,294202,1
2604,306,1296,0.135415,363875,363875,1
2605,306,1340,0.233337,361128,361128,1
2606,306,1553,0.716721,294202,294202,1
2607,306,1585,0.996181,66985,66985,1
2608,306,1659,0.495446,294202,294202,1
2609,307,458,0.549979,117770,117770,1
2610,307,1217,0.02122,117770,117770,1
2611,307,1502,0.63606,182558,182558,1
2612,307,1838,0.862745,182558,182558,1
2613,308,511,1.0,12007,12007,1
2614,308,667,0.029815,125947,125947,1
2615,308,714,0.029815,87817,87817,1
2616,308,1238,0.029815,87817,87817,1
2617,308,1267,0.029815,87817,87817,1
2618,308,1409,0.029815,125947,125947,1
2619,308,1544,0.029815,125947,125947,1
2620,308,1640,0.426936,87816,87816,1
2621,309,520,0.005883,69982,69982,1
2622,309,1164,0.276602,59509,59509,1
2623,309,1348,0.40457,199961,199961,1
2624,309,1733,0.050504,339884,339884,1
2625,309,1914,0.050504,339884,339884,1
2626,310,1179,0.003872,249338,249338,1
2627,310,1795,0.074253,116175,116175,1
2628,310,1868,0.074253,14897,14897,1
2629,311,873,0.063628,221469,221469,1
2630,311,1024,0.796648,344813,344813,1
2631,311,1188,0.412511,344813,344813,1
2632,311,1276,0.506383,5903,5903,1
2633,311,1328,0.042718,344813,344813,1
2634,311,1350,0.668972,112705,112705,2
2635,311,1729,0.170639,324497,324497,1
2636,311,1978,0.86217,112705,112705,1
2637,312,360,0.006422,148549,148549,1
2638,312,484,0.428909,148549,148549,1
2639,312,647,0.337649,131670,131670,1
2640,312,1191,0.02789,325184,325184,1
2641,312,1272,0.158774,325184,325184,1
2642,312,1350,0.13783,89310,89310,1
2643,312,1435,1.0,61461,61461,1
2644,312,1573,0.337649,131670,131670,1
2645,312,1878,0.547598,148549,148549,2
2646,312,1978,0.13783,89310,89310,1
