,pair_1,pair_2,ibd_frac,ibd_min_node,ibd_max_node,ibd_nsegments
2799,1348,1593,1.0,34391,34391,1
2800,1349,1612,0.219114,243194,243194,1
2801,1349,1842,0.219114,243194,243194,1
2802,1350,1541,1.0,8165,8165,1
2803,1351,1659,1.0,108808,108808,1
2804,1352,1474,1.0,56562,56562,1
2805,1352,1774,0.470422,345527,345527,1
2806,1355,1372,0.463612,328072,328072,1
2807,1356,1516,0.450629,368488,368488,1
2808,1356,1551,0.466925,273305,273305,1
2809,1356,1674,1.0,32916,32916,1
2810,1356,1712,0.450629,368488,368488,1
2811,1356,1764,1.0,49046,49046,1
2812,1356,1978,0.450629,368488,368488,1
2813,1357,1572,0.395966,262069,262069,1
2814,1357,1720,0.604034,278429,278429,1
2815,1357,1915,0.395966,16243,16243,1
2816,1359,1782,1.0,110645,110645,1
2817,1359,1819,1.0,47994,47994,1
2818,1364,1385,0.45711,331067,331067,1
2819,1364,1761,1.0,111532,111532,1
2820,1364,1891,0.45711,331067,331067,1
2821,1365,1656,1.0,5902,5902,1
2822,1366,1651,1.0,246560,246560,1
2823,1367,1594,1.0,9427,9427,1
2824,1369,1466,1.0,39042,39042,1
2825,1369,1973,1.0,226453,226453,1
2826,1370,1883,0.184841,253311,253311,1
2827,1370,1899,0.815159,58154,58154,1
2828,1373,1600,0.956188,366419,366419,1
2829,1373,1804,0.864449,314875,314875,1
2830,1375,1542,1.0,195283,195283,1
2831,1375,1769,1.0,158425,158425,1
2832,1376,1472,0.038291,269859,269859,1
2833,1377,1866,1.0,161538,161538,1
2834,1377,1941,1.0,128293,128293,1
2835,1378,1512,1.0,5381,5381,1
2836,1379,1513,1.0,4980,4980,1
2837,1379,1781,1.0,4980,4980,1
2838,1381,1543,0.671103,317694,317694,1
2839,1381,1682,0.328897,268690,268690,1
2840,1381,1925,0.590575,233724,233724,1
2841,1382,1424,1.0,165822,165822,1
2842,1382,1932,1.0,304878,304878,1
2843,1384,1406,1.0,93984,93984,1
2844,1384,1514,0.08298,93984,93984,1
2845,1384,1634,1.0,61351,61351,1
2846,1385,1761,0.45711,331067,331067,1
2847,1385,1891,1.0,7212,7212,1
2848,1386,1456,1.0,14673,14673,1
2849,1388,1924,0.095223,231728,231728,1
2850,1390,1407,0.546137,369729,369729,1
2851,1390,1428,0.453863,65706,65706,1
2852,1390,1957,0.453863,202583,202583,1
2853,1397,1719,1.0,294431,294431,1
2854,1402,1793,1.0,14994,14994,1
2855,1403,1631,0.240594,178622,178622,1
2856,1403,1647,0.240594,106470,106470,1
2857,1404,1630,1.0,87019,87019,1
2858,1404,1925,0.294545,276775,276775,1
2859,1405,1938,1.0,18443,18443,1
2860,1406,1514,0.08298,9605,9605,1
2861,1406,1634,1.0,93984,93984,1
2862,1409,1509,1.0,67349,67349,1
2863,1411,1767,1.0,3837,3837,1
2864,1412,1452,1.0,139528,139528,1
2865,1413,1470,1.0,95486,95486,1
2866,1415,1689,1.0,145058,145058,1
2867,1415,1921,0.989605,145058,145058,1
2868,1417,1568,0.306388,256889,256889,1
2869,1417,1795,0.017936,328926,328926,1
2870,1418,1732,0.389813,284767,284767,1
2871,1419,1534,0.991604,156194,156194,1
2872,1419,1565,0.414955,274727,274727,1
2873,1419,1596,0.991604,274727,274727,1
2874,1419,1898,0.008396,114814,114814,1
2875,1419,1963,0.008396,282813,282813,1
2876,1421,1864,1.0,120740,120740,1
2877,1422,1520,1.0,9591,9591,1
2878,1423,1686,1.0,317446,317446,1
2879,1423,1917,1.0,14943,14943,1
2880,1424,1932,1.0,304878,304878,1
2881,1425,1834,1.0,298215,298215,1
2882,1426,1468,0.774886,233950,233950,1
2883,1426,1503,0.225114,309107,309107,1
2884,1426,1998,0.225114,309107,309107,1
2885,1428,1957,0.506126,202583,202583,1
2886,1434,1545,1.0,152198,152198,1
2887,1434,1713,0.887456,12771,12771,1
2888,1434,1718,0.521505,152198,152198,1
2889,1434,1817,1.0,152198,152198,1
2890,1435,1619,1.0,200677,200677,1
2891,1436,1584,0.927656,289346,289346,1
2892,1436,1750,1.0,3820,3820,1
2893,1437,1772,1.0,300179,300179,1
2894,1438,1448,0.396526,255169,255169,1
2895,1438,1532,1.0,141387,141387,1
2896,1438,1637,1.0,33692,33692,1
2897,1439,1724,1.0,79195,79195,1
2898,1439,1727,1.0,13624,13624,1
2899,1440,1661,1.0,206147,206147,1
2900,1441,1680,1.0,265161,265161,1
2901,1442,1954,0.260388,357150,357150,1
2902,1443,1989,0.547779,80479,80479,1
2903,1446,1829,1.0,51685,51685,1
2904,1446,1892,1.0,169693,169693,1
2905,1446,1981,1.0,51685,51685,1
2906,1448,1532,0.396526,255169,255169,1
2907,1448,1637,0.396526,255169,255169,1
2908,1448,1644,0.319901,154635,154635,1
2909,1448,1692,0.562624,239359,239359,1
2910,1449,1748,0.24515,368674,368674,1
2911,1449,1974,1.0,345115,345115,1
2912,1455,1565,0.585045,119663,119663,1
2913,1455,1745,1.0,296187,296187,1
2914,1459,1853,1.0,99671,99671,1
2915,1459,1998,0.408048,99671,99671,1
2916,1460,1601,1.0,366669,366669,1
2917,1460,1740,1.0,366669,366669,1
2918,1462,1786,1.0,204316,204316,1
2919,1462,1850,0.120399,61640,61640,1
2920,1464,1570,0.238816,278280,278280,1
2921,1465,1480,1.0,264628,264628,1
2922,1466,1973,1.0,226453,226453,1
2923,1467,1851,1.0,7455,7455,1
2924,1468,1504,0.006011,53952,53952,1
2925,1468,1614,0.006011,53952,53952,1
2926,1471,1908,1.0,218845,218845,1
2927,1472,1885,0.961709,333608,333608,1
2928,1474,1774,0.470422,345527,345527,1
2929,1477,1621,0.419269,186564,186564,1
2930,1481,1627,1.0,246286,246286,1
2931,1482,1489,0.807372,218257,218257,1
2932,1483,1670,1.0,53072,53072,1
2933,1486,1533,1.0,90399,90399,1
2934,1490,1966,1.0,5165,5165,1
2935,1491,1967,1.0,2755,2755,1
2936,1492,1530,1.0,179982,179982,1
2937,1492,1897,1.0,38815,38815,1
2938,1494,1577,0.402279,359736,359736,1
2939,1494,1681,1.0,211160,211160,1
2940,1496,1501,0.467922,151978,151978,1
2941,1497,1806,1.0,49111,49111,1
2942,1500,1803,0.200633,84737,84737,1
2943,1502,1536,1.0,370942,370942,1
2944,1503,1998,0.591952,82698,82698,1
2945,1504,1614,0.693867,5154,5154,1
2946,1504,1976,0.306133,245770,245770,1
2947,1511,1718,0.478495,203221,203221,1
2948,1513,1781,1.0,4980,4980,1
2949,1514,1634,0.08298,93984,93984,1
2950,1514,1752,0.91702,9604,9604,1
2951,1515,1535,0.249716,149500,149500,1
2952,1515,1746,0.249716,238212,238212,1
2953,1515,1814,0.249716,238212,238212,1
2954,1516,1551,0.450629,368488,368488,1
2955,1516,1674,0.450629,368488,368488,1
2956,1516,1712,1.0,158533,158533,1
2957,1516,1764,0.450629,368488,368488,1
2958,1516,1978,1.0,158533,158533,1
2959,1517,1776,1.0,294763,294763,1
2960,1518,1635,0.567411,114708,114708,1
2961,1518,1984,0.409275,214389,214389,1
2962,1522,1948,0.011053,200412,200412,1
2963,1523,1559,1.0,295579,295579,1
2964,1525,1662,0.148815,57775,57775,1
2965,1526,1537,1.0,148810,148810,1
2966,1526,1633,1.0,148810,148810,1
2967,1526,1716,1.0,148810,148810,1
2968,1526,1940,1.0,148810,148810,1
2969,1527,1623,1.0,257946,257946,1
2970,1528,1836,1.0,169193,169193,1
2971,1530,1897,1.0,179982,179982,1
2972,1532,1637,1.0,141387,141387,1
2973,1534,1565,0.414955,274727,274727,1
2974,1534,1596,1.0,274727,274727,1
2975,1535,1746,0.944831,238212,238212,1
2976,1535,1814,0.944831,238212,238212,1
2977,1537,1633,1.0,94662,94662,1
2978,1537,1716,1.0,94662,94662,1
2979,1537,1940,1.0,94662,94662,1
2980,1539,1789,0.555138,321857,321857,1
2981,1540,1859,1.0,45338,45338,1
2982,1542,1769,1.0,195283,195283,1
2983,1543,1925,0.590575,317694,317694,1
2984,1544,1816,1.0,2593,2593,1
2985,1545,1713,0.887456,152198,152198,1
2986,1545,1718,0.521505,71590,71590,1
2987,1545,1817,1.0,2975,2975,1
2988,1548,1669,1.0,164014,164014,1
2989,1550,1994,1.0,146530,146530,1
2990,1551,1674,0.466925,273305,273305,1
2991,1551,1712,0.450629,368488,368488,1
2992,1551,1764,0.466925,273305,273305,1
2993,1551,1978,0.450629,368488,368488,1
2994,1560,1703,1.0,120725,120725,1
2995,1563,1688,1.0,52204,52204,1
2996,1565,1596,0.414955,14897,14897,1
2997,1565,1745,0.585045,296187,296187,1
2998,1571,1697,0.507241,25928,25928,1
2999,1572,1915,1.0,262069,262069,1
3000,1577,1681,0.402279,359736,359736,1
3001,1580,1611,1.0,15324,15324,1
3002,1580,1923,1.0,15324,15324,1
3003,1582,1824,0.229857,223343,223343,1
3004,1583,1584,0.072344,249713,249713,1
3005,1583,1855,1.0,345232,345232,1
3006,1583,1862,1.0,345232,345232,1
3007,1584,1750,0.927656,289346,289346,1
3008,1584,1855,0.072344,345232,345232,1
3009,1584,1862,0.072344,345232,345232,1
3010,1587,1597,0.844314,241861,241861,1
3011,1587,1616,0.346836,241861,241861,1
3012,1587,1785,0.844314,241861,241861,1
3013,1587,1787,0.844314,241861,241861,1
3014,1587,1807,1.0,195912,195912,1
3015,1589,1715,1.0,111088,111088,1
3016,1595,1617,1.0,17185,17185,1
3017,1595,1947,1.0,86540,86540,1
3018,1597,1616,0.346836,34829,34829,1
3019,1597,1785,1.0,65010,65010,1
3020,1597,1787,1.0,27599,27599,1
3021,1597,1807,0.844314,241861,241861,1
3022,1598,1755,1.0,236421,236421,1
3023,1600,1804,0.864449,366419,366419,1
3024,1601,1740,1.0,8446,8446,1
3025,1602,1958,1.0,106194,106194,1
3026,1604,1664,1.0,142306,142306,1
3027,1604,1995,0.403836,225999,225999,1
3028,1605,1707,0.796003,276996,276996,1
3029,1608,1823,1.0,160006,160006,1
3030,1610,1922,1.0,4683,4683,1
3031,1611,1923,1.0,2642,2642,1
3032,1612,1842,1.0,78860,78860,1
3033,1616,1785,0.346836,65010,65010,1
3034,1616,1787,0.346836,34829,34829,1
3035,1616,1807,0.346836,241861,241861,1
3036,1617,1947,1.0,86540,86540,1
3037,1621,1951,0.580731,45760,45760,1
3038,1622,1635,0.211763,207383,207383,1
3039,1622,1717,1.0,33204,33204,1
3040,1622,1854,1.0,27025,27025,1
3041,1622,1907,0.211763,260230,260230,1
3042,1625,1962,1.0,178311,178311,1
3043,1626,1811,1.0,121338,121338,1
3044,1628,1747,1.0,207839,207839,1
3045,1630,1925,0.294545,276775,276775,1
3046,1631,1647,1.0,178622,178622,1
3047,1632,1726,1.0,24108,24108,1
3048,1633,1716,1.0,94662,94662,1
3049,1633,1940,1.0,94662,94662,1
3050,1635,1717,0.211763,207383,207383,1
3051,1635,1854,0.211763,207383,207383,1
3052,1635,1907,0.432589,260230,260230,1
3053,1635,1984,0.409275,214389,214389,1
3054,1636,1702,0.684898,343004,343004,1
3055,1636,1753,1.0,99146,99146,1
3056,1639,1959,0.3478,31727,31727,1
3057,1640,1847,0.156349,339360,339360,1
3058,1640,1913,0.156349,339360,339360,1
3059,1643,1916,1.0,261089,261089,1
3060,1644,1692,0.319901,239359,239359,1
3061,1646,1679,1.0,237564,237564,1
3062,1650,1910,1.0,228812,228812,1
3063,1657,1848,1.0,133557,133557,1
3064,1664,1995,0.403836,225999,225999,1
3065,1665,1757,0.147112,65853,65853,1
3066,1665,1903,0.770648,177948,177948,1
3067,1666,1754,1.0,207524,207524,1
3068,1666,1791,1.0,207524,207524,1
3069,1674,1712,0.450629,368488,368488,1
3070,1674,1764,1.0,49046,49046,1
3071,1674,1978,0.450629,368488,368488,1
3072,1684,1977,1.0,187960,187960,1
3073,1685,1964,1.0,147127,147127,1
3074,1686,1917,1.0,317446,317446,1
3075,1689,1921,0.989605,135059,135059,1
3076,1694,1860,1.0,24914,24914,1
3077,1701,1911,1.0,117844,117844,1
3078,1701,1946,1.0,117844,117844,1
3079,1702,1753,0.684898,343004,343004,1
3080,1704,1886,0.230081,364372,364372,1
3081,1709,1751,1.0,74780,74780,1
3082,1712,1764,0.450629,368488,368488,1
3083,1712,1978,1.0,3595,3595,1
3084,1713,1718,0.408961,152198,152198,1
3085,1713,1817,0.887456,152198,152198,1
3086,1714,1900,1.0,43228,43228,1
3087,1716,1940,1.0,32388,32388,1
3088,1717,1854,1.0,33204,33204,1
3089,1717,1907,0.211763,260230,260230,1
3090,1718,1817,0.521505,71590,71590,1
3091,1721,1840,0.786655,280396,280396,1
3092,1724,1727,1.0,79195,79195,1
3093,1734,1953,1.0,182183,182183,1
3094,1735,1931,1.0,184758,184758,1
3095,1736,1876,1.0,230880,230880,1
3096,1739,1870,1.0,7107,7107,1
3097,1746,1814,1.0,200442,200442,1
3098,1748,1974,0.24515,368674,368674,1
3099,1748,1985,0.333972,195352,195352,1
3100,1754,1791,1.0,55235,55235,1
3101,1757,1903,0.147112,177948,177948,1
3102,1760,1813,1.0,129843,129843,1
3103,1760,1954,0.156471,30161,30161,1
3104,1761,1891,0.45711,331067,331067,1
3105,1762,1868,1.0,70889,70889,1
3106,1763,1875,1.0,278598,278598,1
3107,1763,1959,0.6522,140811,140811,1
3108,1764,1978,0.450629,368488,368488,1
3109,1782,1819,1.0,110645,110645,1
3110,1785,1787,1.0,65010,65010,1
3111,1785,1807,0.844314,241861,241861,1
3112,1786,1850,0.120399,204316,204316,1
3113,1787,1807,0.844314,241861,241861,1
3114,1792,1944,1.0,63395,63395,1
3115,1798,1970,0.550896,317451,317451,1
3116,1801,1999,0.978629,263451,263451,1
3117,1812,1984,0.590725,271642,271642,1
3118,1813,1954,0.156471,129843,129843,1
3119,1828,1980,1.0,4817,4817,1
3120,1829,1892,1.0,169693,169693,1
3121,1829,1981,1.0,4842,4842,1
3122,1837,1914,1.0,54321,54321,1
3123,1847,1913,1.0,78437,78437,1
3124,1849,1887,0.372524,370989,370989,1
3125,1852,1856,0.413866,178837,178837,1
3126,1853,1998,0.408048,49083,49083,1
3127,1854,1907,0.211763,260230,260230,1
3128,1855,1862,1.0,67466,67466,1
3129,1866,1941,1.0,161538,161538,1
3130,1875,1959,0.6522,278598,278598,1
3131,1888,1889,0.718391,270172,270172,1
3132,1892,1981,1.0,169693,169693,1
3133,1898,1963,1.0,282813,282813,1
3134,1911,1946,1.0,21163,21163,1
3135,1936,1989,0.452221,16230,16230,1
3136,1952,1960,1.0,365483,365483,1
