,pair_1,pair_2,ibd_frac,ibd_min_node,ibd_max_node,ibd_nsegments
2918,1432,1697,0.801632,148481,148481,1
2919,1433,1835,1.0,92937,92937,1
2920,1433,1933,1.0,92937,92937,1
2921,1433,1944,1.0,92937,92937,1
2922,1436,1494,1.0,48867,48867,1
2923,1436,1859,1.0,48867,48867,1
2924,1436,1987,0.986259,48867,48867,1
2925,1437,1665,1.0,143881,143881,1
2926,1438,1680,1.0,267358,267358,1
2927,1438,1979,0.032246,17215,17215,1
2928,1440,1568,1.0,177859,177859,1
2929,1440,1718,1.0,177859,177859,1
2930,1441,1882,1.0,5563,5563,1
2931,1441,1976,1.0,5563,5563,1
2932,1442,1653,1.0,77464,77464,1
2933,1442,1686,1.0,77464,77464,1
2934,1442,1741,1.0,5264,5264,1
2935,1443,1812,0.323326,239249,239249,1
2936,1443,1897,0.323326,239249,239249,1
2937,1445,1591,1.0,220975,220975,1
2938,1446,1751,1.0,196253,196253,1
2939,1446,1764,1.0,360036,360036,1
2940,1446,1862,1.0,360036,360036,1
2941,1447,1510,1.0,79649,79649,1
2942,1447,1779,1.0,303333,303333,1
2943,1452,1905,1.0,3987,3987,1
2944,1452,1992,1.0,161168,161168,1
2945,1453,1590,0.814725,197852,197852,1
2946,1454,1958,0.954845,45945,45945,1
2947,1455,1782,1.0,197754,197754,1
2948,1456,1622,0.857113,286569,286569,1
2949,1456,1645,1.0,133333,133333,1
2950,1462,1790,0.659261,295226,295226,1
2951,1465,1888,1.0,74966,74966,1
2952,1466,1748,1.0,3968,3968,1
2953,1472,1725,1.0,70655,70655,1
2954,1474,1563,1.0,322021,322021,1
2955,1475,1610,1.0,49682,49682,1
2956,1477,1580,1.0,147320,147320,1
2957,1481,1616,0.346836,171382,171382,1
2958,1482,1723,0.672026,367695,367695,1
2959,1482,1999,0.672026,367695,367695,1
2960,1483,1631,1.0,157391,157391,1
2961,1485,1773,1.0,54112,54112,1
2962,1485,1920,1.0,54112,54112,1
2963,1487,1560,1.0,338452,338452,1
2964,1487,1967,1.0,338452,338452,1
2965,1490,1532,0.492759,102328,102328,1
2966,1490,1868,0.366319,330300,330300,1
2967,1491,1538,0.785364,208855,208855,1
2968,1491,1544,0.785364,208855,208855,1
2969,1491,1762,0.214636,363270,363270,1
2970,1493,1607,0.435928,352045,352045,1
2971,1493,1746,1.0,319059,319059,1
